event_id,date,time_utc,datetime_utc,lat,lon,depth,moment_tensor_depth,strike1,dip1,rake1,strike2,dip2,rake2,n_fault_planes,ma,md,ml,mw,scalar_moment,mt_exponent,mt_mrr,mt_mtt,mt_mpp,mt_mrt,mt_mrp,mt_mtp,mt_1,mt_2,mt_3,mt_4,mt_5,mt_6,optimum_strike,optimum_dip,optimum_rake,instability,instability_max
21231051,2002-06-17,16:55:07.680000,2002-06-17T16:55:07.680000Z,40.8100,-124.5500,17.1900,21.0000,238.0000,87.0000,13.0000,148.0000,77.0000,177.0000,2,4.7500,4.8100,5.0900,5.2000,898724999999999942066176.0000,23,1.1176,-8.4413,7.3237,-1.5935,-1.0982,3.8348,1.1176,-8.4413,7.3237,-1.5935,-1.0982,3.8348,148.0000,77.0000,177.0000,0.9531,0.9531
21235556,2002-07-15,20:18:17.590000,2002-07-15T20:18:17.590000Z,37.3800,-118.4100,11.4000,14.0000,297.0000,78.0000,-158.0000,203.0000,69.0000,-13.0000,2,4.1400,3.8300,4.0700,3.6000,3544659999999999868928.0000,21,-1.2789,-1.8903,3.1693,0.9058,-0.2420,-2.1919,-1.2789,-1.8903,3.1693,0.9058,-0.2420,-2.1919,203.0000,69.0000,-13.0000,0.9747,0.9747
21243814,2002-09-06,07:28:22.590000,2002-09-06T07:28:22.590000Z,35.8700,-120.4100,8.5900,8.0000,51.0000,87.0000,-6.0000,142.0000,84.0000,-177.0000,2,3.9400,3.9100,3.8100,3.9000,8325870000000000327680.0000,21,-0.5887,-7.7638,8.3525,-0.8750,-0.1604,1.8768,-0.5887,-7.7638,8.3525,-0.8750,-0.1604,1.8768,142.0000,84.0000,-177.0000,0.8942,0.8942
30224932,2002-09-25,07:08:46.160000,2002-09-25T07:08:46.160000Z,36.5900,-121.2000,7.6600,11.0000,226.0000,87.0000,5.0000,136.0000,85.0000,177.0000,2,3.8200,3.8600,3.8900,3.8000,6792770000000000196608.0000,21,-0.2127,-6.6432,6.8559,-0.1747,-0.7431,0.1724,-0.2127,-6.6432,6.8559,-0.1747,-0.7431,0.1724,226.0000,87.0000,5.0000,0.8614,0.8614
21247553,2002-09-28,16:07:47.660000,2002-09-28T16:07:47.660000Z,36.5900,-121.2000,8.9900,14.0000,235.0000,87.0000,7.0000,145.0000,83.0000,177.0000,2,3.8100,3.7200,3.7100,3.7000,4513869999999999803392.0000,21,0.1839,-4.3049,4.1211,-0.3214,-0.4533,1.5184,0.1839,-4.3049,4.1211,-0.3214,-0.4533,1.5184,145.0000,83.0000,177.0000,0.9270,0.9270
21254383,2002-11-12,16:48:25.080000,2002-11-12T16:48:25.080000Z,35.9700,-120.5200,7.4100,11.0000,141.0000,87.0000,-174.0000,50.0000,84.0000,-3.0000,2,4.4500,4.1400,,4.1000,17935699999999999868928.0000,22,-0.2581,-1.6214,1.8795,-0.1635,0.0920,0.3329,-0.2581,-1.6214,1.8795,-0.1635,0.0920,0.3329,141.0000,87.0000,186.0000,0.8802,0.8802
21256154,2002-11-21,13:17:39.280000,2002-11-21T13:17:39.280000Z,40.3000,-124.4200,8.5900,11.0000,194.0000,85.0000,5.0000,104.0000,85.0000,175.0000,2,3.6400,3.6500,,3.9000,8294919999999999737856.0000,21,1.1374,-4.4194,3.2820,0.3694,-0.7462,-7.2881,1.1374,-4.4194,3.2820,0.3694,-0.7462,-7.2881,194.0000,85.0000,5.0000,0.9494,0.9494
30225187,2002-11-24,14:54:23.050000,2002-11-24T14:54:23.050000Z,37.7600,-121.9500,9.7400,8.0000,242.0000,87.0000,-17.0000,333.0000,73.0000,-177.0000,2,,3.6600,3.9000,3.9000,7821360000000000524288.0000,21,1.7214,-6.9955,5.2741,2.8292,-0.0656,4.1507,1.7214,-6.9955,5.2741,2.8292,-0.0656,4.1507,333.0000,73.0000,-177.0000,0.9381,0.9381
21261534,2002-12-28,14:08:20.520000,2002-12-28T14:08:20.520000Z,36.1400,-120.1600,10.8700,11.0000,298.0000,77.0000,86.0000,137.0000,13.0000,109.0000,2,3.9600,3.8400,,3.7300,4935000000000000262144.0000,21,2.4469,-1.2299,-1.2170,-4.0107,1.9393,0.6251,2.4469,-1.2299,-1.2170,-4.0107,1.9393,0.6251,137.0000,13.0000,109.0000,0.6864,0.6864
21262721,2003-01-07,22:29:26.910000,2003-01-07T22:29:26.910000Z,36.8100,-121.3900,7.9900,8.0000,152.0000,83.0000,-166.0000,60.0000,76.0000,-7.0000,2,4.6800,4.3500,,4.3000,33778400000000001048576.0000,22,-0.2466,-2.6478,2.8944,-0.6951,0.5222,1.7123,-0.2466,-2.6478,2.8944,-0.6951,0.5222,1.7123,152.0000,83.0000,194.0000,0.9802,0.9802
21262804,2003-01-08,05:43:44.890000,2003-01-08T05:43:44.890000Z,40.3900,-125.0900,7.3500,8.0000,101.0000,90.0000,-176.0000,11.0000,86.0000,0.0000,2,,4.1700,,4.6000,85883900000000001703936.0000,22,-0.4231,-3.0510,3.4740,-0.5789,0.1556,-7.9221,-0.4231,-3.0510,3.4740,-0.5789,0.1556,-7.9221,11.0000,86.0000,0.0000,0.9268,0.9268
30225576,2003-02-02,16:22:52.390000,2003-02-02T16:22:52.390000Z,37.7500,-121.9400,15.6400,11.0000,270.0000,80.0000,16.0000,177.0000,74.0000,170.0000,2,,3.7900,3.6400,3.8000,5423099999999999606784.0000,21,1.1215,-0.8906,-0.2308,-1.2200,-0.6057,5.1876,1.1215,-0.8906,-0.2308,-1.2200,-0.6057,5.1876,177.0000,74.0000,170.0000,0.9014,0.9014
21266207,2003-02-02,18:22:58.350000,2003-02-02T18:22:58.350000Z,37.7400,-121.9400,15.5900,11.0000,66.0000,80.0000,-18.0000,159.0000,72.0000,-170.0000,2,,4.0800,4.1700,4.0000,13912699999999999606784.0000,22,0.0197,-0.9210,0.9013,-0.5452,0.1018,0.9103,0.0197,-0.9210,0.9013,-0.5452,0.1018,0.9103,159.0000,72.0000,-170.0000,0.9919,0.9919
30225375,2003-02-02,18:47:38.820000,2003-02-02T18:47:38.820000Z,37.7500,-121.9400,15.9600,11.0000,247.0000,90.0000,37.0000,157.0000,53.0000,180.0000,2,,4.0300,4.0300,4.0000,14031399999999999737856.0000,22,-0.0636,-0.7401,0.8037,-0.7308,-0.4368,0.8148,-0.0636,-0.7401,0.8037,-0.7308,-0.4368,0.8148,157.0000,53.0000,180.0000,0.9325,0.9325
21268177,2003-02-18,14:44:26.060000,2003-02-18T14:44:26.060000Z,41.1200,-125.0200,2.0300,11.0000,133.0000,84.0000,-166.0000,42.0000,76.0000,-6.0000,2,,3.7100,,4.2000,22711000000000000262144.0000,22,-0.2341,-2.0694,2.3035,-0.5004,0.2459,-0.2000,-0.2341,-2.0694,2.3035,-0.5004,0.2459,-0.2000,42.0000,76.0000,-6.0000,0.8728,0.8728
21270208,2003-03-08,15:35:01.730000,2003-03-08T15:35:01.730000Z,37.5700,-118.8800,3.2500,5.0000,1.0000,61.0000,-40.0000,114.0000,55.0000,-144.0000,2,,4.0200,,4.0000,13615499999999999082496.0000,22,-0.7392,-0.0376,0.7768,-0.5287,-0.4731,-0.8806,-0.7392,-0.0376,0.7768,-0.5287,-0.4731,-0.8806,1.0000,61.0000,320.0000,0.8582,0.8582
21273463,2003-04-01,14:54:21.970000,2003-04-01T14:54:21.970000Z,37.4100,-121.7600,7.9400,8.0000,326.0000,80.0000,-140.0000,228.0000,51.0000,-13.0000,2,3.4600,3.2700,3.2000,3.3000,1045430000000000065536.0000,21,-0.2111,-0.6560,0.8671,0.5169,-0.4173,0.2048,-0.2111,-0.6560,0.8671,0.5169,-0.4173,0.2048,228.0000,51.0000,-13.0000,0.8459,0.9148
21276828,2003-04-22,10:46:09.550000,2003-04-22T10:46:09.550000Z,40.5900,-124.0700,26.7000,33.0000,42.0000,88.0000,-28.0000,133.0000,62.0000,-178.0000,2,,4.0500,3.9100,4.3000,41801199999999998427136.0000,22,-0.1752,-3.6018,3.7771,-1.3791,-1.3621,-0.2880,-0.1752,-3.6018,3.7771,-1.3791,-1.3621,-0.2880,42.0000,88.0000,332.0000,0.9012,0.9012
30225804,2003-05-20,16:50:41.700000,2003-05-20T16:50:41.700000Z,38.8000,-122.8000,-0.1200,1.5000,342.0000,80.0000,-133.0000,241.0000,44.0000,-15.0000,2,,3.5100,,4.0500,14969999999999999475712.0000,22,-0.4143,-0.6068,1.0210,0.3979,-0.9255,0.6707,-0.4143,-0.6068,1.0210,0.3979,-0.9255,0.6707,342.0000,80.0000,227.0000,0.9724,0.9724
30225889,2003-05-25,07:09:33.670000,2003-05-25T07:09:33.670000Z,38.4600,-122.7000,4.6200,3.5000,60.0000,86.0000,-6.0000,151.0000,84.0000,-175.0000,2,,4.2300,4.3200,4.1200,19130000000000001572864.0000,22,0.0604,-1.6595,1.5992,-0.2729,0.0323,0.9653,0.0604,-1.6595,1.5992,-0.2729,0.0323,0.9653,151.0000,84.0000,-175.0000,0.9743,0.9743
21291019,2003-07-04,20:52:57.770000,2003-07-04T20:52:57.770000Z,40.3200,-124.5800,23.5900,24.0000,188.0000,81.0000,12.0000,96.0000,78.0000,171.0000,2,3.7900,4.1000,,4.3000,39994199999999996067840.0000,22,0.0353,-0.9314,0.8961,0.5850,-0.9122,-3.7458,0.0353,-0.9314,0.8961,0.5850,-0.9122,-3.7458,188.0000,81.0000,12.0000,0.8852,0.8852
30226086,2003-07-30,04:50:06.360000,2003-07-30T04:50:06.360000Z,38.6800,-122.9100,4.8700,11.0000,313.0000,89.0000,-171.0000,223.0000,81.0000,-1.0000,2,4.4200,3.8700,4.0100,4.0000,11735699999999999868928.0000,22,-0.1499,-1.0809,1.2308,0.1277,-0.1378,-0.0752,-0.1499,-1.0809,1.2308,0.1277,-0.1378,-0.0752,223.0000,81.0000,-1.0000,0.9055,0.9055
30226108,2003-08-03,12:00:52.750000,2003-08-03T12:00:52.750000Z,38.8000,-122.7700,-0.0400,1.5000,341.0000,90.0000,175.0000,71.0000,85.0000,0.0000,2,4.1100,3.8000,,4.0900,16969999999999999475712.0000,22,-0.0588,-1.0259,1.0847,-0.0338,0.1417,1.3210,-0.0588,-1.0259,1.0847,-0.0338,0.1417,1.3210,341.0000,90.0000,175.0000,0.9941,0.9941
21299771,2003-08-15,09:22:15.650000,2003-08-15T09:22:15.650000Z,40.9800,-125.3600,8.1400,14.0000,226.0000,83.0000,10.0000,134.0000,80.0000,173.0000,2,,4.5900,,5.0000,452427999999999971688448.0000,23,0.2069,-4.5264,4.3195,-0.1405,-0.9245,0.0042,0.2069,-4.5264,4.3195,-0.1405,-0.9245,0.0042,226.0000,83.0000,10.0000,0.8677,0.8677
21302742,2003-08-26,02:29:55.750000,2003-08-26T02:29:55.750000Z,40.4400,-124.6400,19.6300,24.0000,219.0000,84.0000,10.0000,128.0000,80.0000,174.0000,2,,4.0800,3.9400,4.4000,42521799999999998689280.0000,22,0.0969,-4.1121,4.0152,-0.1424,-0.8385,-0.9160,0.0969,-4.1121,4.0152,-0.1424,-0.8385,-0.9160,219.0000,84.0000,10.0000,0.9424,0.9424
21305648,2003-09-05,01:39:53.680000,2003-09-05T01:39:53.680000Z,37.8400,-122.2200,11.0100,14.0000,53.0000,88.0000,-13.0000,144.0000,77.0000,-178.0000,2,,3.9600,4.1300,4.0000,11955800000000000262144.0000,22,-0.0882,-1.0713,1.1595,-0.2240,-0.1466,0.3347,-0.0882,-1.0713,1.1595,-0.2240,-0.1466,0.3347,144.0000,77.0000,-178.0000,0.9174,0.9174
21306673,2003-09-10,21:19:24.490000,2003-09-10T21:19:24.490000Z,40.4500,-125.6500,4.6400,5.0000,184.0000,89.0000,48.0000,93.0000,42.0000,178.0000,2,4.2800,3.7600,,4.2000,21355400000000000786432.0000,22,0.0762,-0.1611,0.0849,-0.1651,-1.5733,-1.4310,0.0762,-0.1611,0.0849,-0.1651,-1.5733,-1.4310,184.0000,89.0000,48.0000,0.8513,0.8513
21309098,2003-09-25,14:33:45.740000,2003-09-25T14:33:45.740000Z,36.8200,-121.3500,6.0000,8.0000,315.0000,81.0000,167.0000,47.0000,77.0000,9.0000,2,3.7000,3.5500,,3.5000,2257260000000000131072.0000,21,0.5593,-2.4739,1.9146,-0.1640,0.4109,0.0754,0.5593,-2.4739,1.9146,-0.1640,0.4109,0.0754,47.0000,77.0000,9.0000,0.8145,0.8145
30226367,2003-10-03,16:56:34.810000,2003-10-03T16:56:34.810000Z,38.8400,-122.8100,0.7800,1.5000,66.0000,74.0000,-50.0000,174.0000,42.0000,-155.0000,2,4.1500,3.8000,3.9000,4.1300,19349999999999998427136.0000,22,-0.8199,-0.1774,0.9974,-1.1597,-0.3628,1.2164,-0.8199,-0.1774,0.9974,-1.1597,-0.3628,1.2164,174.0000,42.0000,-155.0000,0.8603,0.8603
21311731,2003-10-09,06:11:35.050000,2003-10-09T06:11:35.050000Z,41.0700,-125.1400,6.3500,8.0000,142.0000,83.0000,-144.0000,47.0000,55.0000,-9.0000,2,,4.0100,,4.5000,65094100000000001966080.0000,22,-0.7702,-4.7478,5.5180,-3.0691,2.3346,0.9245,-0.7702,-4.7478,5.5180,-3.0691,2.3346,0.9245,47.0000,55.0000,-9.0000,0.7640,0.8948
30226452,2003-10-19,15:32:52.180000,2003-10-19T15:32:52.180000Z,37.9100,-122.1500,7.8100,5.0000,332.0000,86.0000,-152.0000,240.0000,62.0000,-4.0000,2,,3.5700,3.5300,3.5000,2054009999999999934464.0000,21,-0.0127,-1.5203,1.5330,0.6534,-0.7470,0.9613,-0.0127,-1.5203,1.5330,0.6534,-0.7470,0.9613,332.0000,86.0000,208.0000,0.9690,0.9690
30226539,2003-11-06,22:04:13.230000,2003-11-06T22:04:13.230000Z,37.2100,-121.6600,6.6800,8.0000,141.0000,53.0000,97.0000,310.0000,37.0000,81.0000,2,4.0800,3.7300,,3.7000,4800849999999999672320.0000,21,4.4151,-2.1422,-2.2729,0.5838,-1.2325,2.5776,4.4151,-2.1422,-2.2729,0.5838,-1.2325,2.5776,141.0000,53.0000,97.0000,0.8610,0.8610
21323712,2003-12-22,19:15:56.240000,2003-12-22T19:15:56.240000Z,35.7000,-121.1000,8.3800,8.0000,306.0000,54.0000,94.0000,118.0000,37.0000,84.0000,2,,5.4200,,6.5000,75387899999999999153799168.0000,25,7.4020,-5.1488,-2.2533,-1.6168,1.6126,2.9310,7.4020,-5.1488,-2.2533,-1.6168,1.6126,2.9310,118.0000,37.0000,84.0000,0.6990,0.6990
30500293,2003-12-22,21:31:36.410000,2003-12-22T21:31:36.410000Z,35.7100,-121.0700,4.8600,5.0000,110.0000,62.0000,70.0000,328.0000,33.0000,123.0000,2,,4.3200,4.3300,4.2000,24659999999999998951424.0000,22,1.7292,-1.2917,-0.4375,1.2803,-0.2728,1.4540,1.7292,-1.2917,-0.4375,1.2803,-0.2728,1.4540,328.0000,33.0000,123.0000,0.7142,0.7142
30500324,2003-12-22,23:35:55.300000,2003-12-22T23:35:55.300000Z,35.7100,-121.0800,7.6300,8.0000,101.0000,84.0000,51.0000,4.0000,39.0000,171.0000,2,,3.8300,,3.7700,5616999999999999737856.0000,21,0.9670,-0.2046,-0.7625,3.9755,-1.6500,3.7762,0.9670,-0.2046,-0.7625,3.9755,-1.6500,3.7762,4.0000,39.0000,171.0000,0.7523,0.7523
30226891,2003-12-22,23:52:36.810000,2003-12-22T23:52:36.810000Z,35.5400,-120.8900,3.4700,5.0000,97.0000,49.0000,75.0000,300.0000,43.0000,107.0000,2,,4.0500,,4.1000,15716199999999999737856.0000,22,1.3922,-1.4913,0.0991,0.2191,0.1700,0.5953,1.3922,-1.4913,0.0991,0.2191,0.1700,0.5953,300.0000,43.0000,107.0000,0.6664,0.6664
30500512,2003-12-23,02:06:55.320000,2003-12-23T02:06:55.320000Z,35.6800,-121.1100,6.0900,8.0000,316.0000,60.0000,113.0000,95.0000,37.0000,55.0000,2,,4.1200,4.2300,4.1000,16908400000000000524288.0000,22,1.1563,-1.2818,0.1255,-0.4644,0.5735,1.0245,1.1563,-1.2818,0.1255,-0.4644,0.5735,1.0245,316.0000,60.0000,113.0000,0.7763,0.7763
30226898,2003-12-23,02:56:49.190000,2003-12-23T02:56:49.190000Z,35.7100,-121.0600,5.3900,8.0000,92.0000,68.0000,29.0000,350.0000,63.0000,156.0000,2,,3.9500,,3.9000,8414040000000000262144.0000,21,5.0180,-3.8590,-1.1591,1.1941,-0.0101,8.0043,5.0180,-3.8590,-1.1591,1.1941,-0.0101,8.0043,350.0000,63.0000,156.0000,0.8872,0.8872
68006118,2003-12-23,03:03:20.900000,2003-12-23T03:03:20.900000Z,35.6700,-121.0900,7.0700,5.0000,82.0000,70.0000,51.0000,329.0000,43.0000,150.0000,2,,3.9600,,3.4600,1951000000000000000000.0000,21,0.9860,-1.3888,0.4028,1.0576,0.4527,0.9896,0.9860,-1.3888,0.4028,1.0576,0.4527,0.9896,329.0000,43.0000,150.0000,0.7761,0.7761
21324210,2003-12-23,03:46:00.940000,2003-12-23T03:46:00.940000Z,35.6900,-121.1200,7.0600,14.0000,158.0000,88.0000,-161.0000,67.0000,71.0000,-2.0000,2,,4.2800,,4.3000,30767599999999998427136.0000,22,-0.1005,-2.0097,2.1103,-0.4568,0.9146,2.0424,-0.1005,-2.0097,2.1103,-0.4568,0.9146,2.0424,158.0000,88.0000,199.0000,0.9963,0.9963
30226902,2003-12-23,05:30:19.340000,2003-12-23T05:30:19.340000Z,35.6600,-121.1100,6.7600,5.0000,114.0000,53.0000,95.0000,285.0000,37.0000,83.0000,2,,4.2200,,4.1000,17743499999999999082496.0000,22,1.6209,-1.5635,-0.0575,0.4280,-0.2740,0.6075,1.6209,-1.5635,-0.0575,0.4280,-0.2740,0.6075,285.0000,37.0000,83.0000,0.6451,0.6451
21324916,2003-12-23,11:40:36.480000,2003-12-23T11:40:36.480000Z,35.6900,-121.1100,6.9200,8.0000,93.0000,79.0000,63.0000,343.0000,29.0000,158.0000,2,,4.0100,4.1800,3.8700,8030000000000000524288.0000,21,2.2975,-2.9832,0.6856,6.5254,-0.6128,4.0137,2.2975,-2.9832,0.6856,6.5254,-0.6128,4.0137,343.0000,29.0000,158.0000,0.6819,0.6819
21324051,2003-12-23,18:17:11.210000,2003-12-23T18:17:11.210000Z,35.6500,-121.0500,7.7900,5.0000,286.0000,62.0000,93.0000,100.0000,28.0000,84.0000,2,,4.6700,,4.7000,133219999999999998951424.0000,23,1.0666,-1.0880,0.0214,-0.6997,0.2324,0.2743,1.0666,-1.0880,0.0214,-0.6997,0.2324,0.2743,100.0000,28.0000,84.0000,0.6666,0.6666
30500582,2003-12-25,05:20:13.360000,2003-12-25T05:20:13.360000Z,35.6500,-121.1000,2.8600,5.0000,100.0000,46.0000,78.0000,298.0000,45.0000,102.0000,2,,4.0100,4.2000,3.8400,7115000000000000262144.0000,21,6.9569,-6.3319,-0.6249,0.5054,0.9661,2.2348,6.9569,-6.3319,-0.6249,0.5054,0.9661,2.2348,298.0000,45.0000,102.0000,0.6515,0.6515
30500583,2003-12-25,05:21:59.310000,2003-12-25T05:21:59.310000Z,35.6500,-121.1000,5.2800,5.0000,307.0000,59.0000,104.0000,102.0000,34.0000,69.0000,2,,4.1300,4.3300,4.0000,12131400000000000786432.0000,22,1.0619,-0.9042,-0.1576,-0.3331,0.4494,0.4176,1.0619,-0.9042,-0.1576,-0.3331,0.4494,0.4176,102.0000,34.0000,69.0000,0.6433,0.6866
30500384,2003-12-25,06:34:50.040000,2003-12-25T06:34:50.040000Z,35.6500,-121.1000,4.2500,5.0000,299.0000,49.0000,75.0000,140.0000,43.0000,106.0000,2,,4.1300,,3.9000,9309430000000000065536.0000,21,9.0001,-5.3834,-3.6168,-1.8641,-0.8196,4.5840,9.0001,-5.3834,-3.6168,-1.8641,-0.8196,4.5840,140.0000,43.0000,106.0000,0.8292,0.8292
21324755,2003-12-25,09:45:55.540000,2003-12-25T09:45:55.540000Z,35.6600,-121.0900,2.4500,5.0000,113.0000,47.0000,78.0000,310.0000,44.0000,103.0000,2,,3.9700,4.1000,3.8200,6793999999999999475712.0000,21,6.1508,-4.9975,-1.1533,0.7379,0.4751,3.7560,6.1508,-4.9975,-1.1533,0.7379,0.4751,3.7560,310.0000,44.0000,103.0000,0.7138,0.7138
21325884,2003-12-25,11:50:01.820000,2003-12-25T11:50:01.820000Z,35.5400,-120.8500,6.0200,5.0000,71.0000,56.0000,44.0000,312.0000,54.0000,137.0000,2,,4.3700,4.6000,4.4400,56149999999999998427136.0000,22,3.6028,-5.2185,1.6158,0.7209,2.7519,1.4356,3.6028,-5.2185,1.6158,0.7209,2.7519,1.4356,312.0000,54.0000,137.0000,0.7348,0.7348
30226924,2004-01-02,10:44:52.040000,2004-01-02T10:44:52.040000Z,35.7000,-121.1500,7.0000,8.0000,99.0000,58.0000,60.0000,327.0000,43.0000,129.0000,2,,4.0500,,3.9400,10110000000000000524288.0000,22,0.7558,-0.6666,-0.0892,0.3918,0.1458,0.5885,0.7558,-0.6666,-0.0892,0.3918,0.1458,0.5885,327.0000,43.0000,129.0000,0.7722,0.7722
30226905,2004-01-02,10:47:40.120000,2004-01-02T10:47:40.120000Z,35.7000,-121.1500,6.7100,8.0000,309.0000,60.0000,104.0000,102.0000,32.0000,67.0000,2,,3.9000,,4.1400,20220000000000001048576.0000,22,1.5941,-1.4566,-0.1376,-0.6663,0.7679,0.8636,1.5941,-1.4566,-0.1376,-0.6663,0.7679,0.8636,102.0000,32.0000,67.0000,0.6541,0.7067
21335949,2004-01-21,06:23:00.790000,2004-01-21T06:23:00.790000Z,37.7200,-121.8200,18.5600,14.0000,130.0000,55.0000,109.0000,280.0000,39.0000,65.0000,2,,3.6600,3.5300,3.7100,4572000000000000000000.0000,21,3.8087,-3.6431,-0.1656,0.7132,-1.3965,2.2033,3.8087,-3.6431,-0.1656,0.7132,-1.3965,2.2033,280.0000,39.0000,65.0000,0.6320,0.7591
21339029,2004-01-31,02:11:23.210000,2004-01-31T02:11:23.210000Z,37.1000,-121.5600,6.5000,8.0000,318.0000,84.0000,-144.0000,223.0000,55.0000,-8.0000,2,,3.6400,3.7400,3.5800,2868999999999999737856.0000,21,-0.2436,-2.1731,2.4167,1.4453,-0.9321,0.1292,-0.2436,-2.1731,2.4167,1.4453,-0.9321,0.1292,223.0000,55.0000,-8.0000,0.8860,0.8860
21343245,2004-02-15,02:52:22.680000,2004-02-15T02:52:22.680000Z,35.5800,-120.8800,3.1900,3.5000,120.0000,54.0000,96.0000,290.0000,37.0000,82.0000,2,,3.6100,3.7000,3.4100,1634000000000000000000.0000,21,1.3577,-1.3671,0.0094,0.3914,-0.2847,0.8356,1.3577,-1.3671,0.0094,0.3914,-0.2847,0.8356,290.0000,37.0000,82.0000,0.6521,0.6521
21344222,2004-02-18,20:37:46.420000,2004-02-18T20:37:46.420000Z,38.8400,-122.7700,2.5500,3.5000,229.0000,72.0000,-77.0000,12.0000,22.0000,-125.0000,2,,4.1200,4.2700,4.5800,93570000000000003670016.0000,22,-5.5414,1.1445,4.3969,6.0839,4.3257,2.5180,-5.5414,1.1445,4.3969,6.0839,4.3257,2.5180,229.0000,72.0000,283.0000,0.8434,0.8434
21349575,2004-03-11,07:00:27.390000,2004-03-11T07:00:27.390000Z,35.7100,-121.1400,7.8900,8.0000,103.0000,50.0000,82.0000,295.0000,41.0000,99.0000,2,,3.8000,3.9300,3.7000,4348999999999999737856.0000,21,4.2756,-3.8252,-0.4504,0.7747,0.2197,1.3065,4.2756,-3.8252,-0.4504,0.7747,0.2197,1.3065,295.0000,41.0000,99.0000,0.6519,0.6519
21350824,2004-03-16,06:38:32.570000,2004-03-16T06:38:32.570000Z,36.8100,-121.5200,4.6500,5.0000,132.0000,80.0000,-169.0000,40.0000,79.0000,-10.0000,2,,4.7000,4.5300,4.2500,29509999999999998427136.0000,22,0.3544,-2.9710,2.6165,-0.9522,-0.0348,-0.4192,0.3544,-2.9710,2.6165,-0.9522,-0.0348,-0.4192,40.0000,79.0000,-10.0000,0.9017,0.9017
21351360,2004-03-17,23:53:07.280000,2004-03-17T23:53:07.280000Z,35.7300,-121.0700,4.2700,5.0000,292.0000,49.0000,71.0000,140.0000,45.0000,111.0000,2,,4.6100,,4.5100,71490000000000003670016.0000,22,6.6827,-4.5571,-2.1256,-1.4655,-1.0918,3.5781,6.6827,-4.5571,-2.1256,-1.4655,-1.0918,3.5781,140.0000,45.0000,111.0000,0.8349,0.8349
21351534,2004-03-18,10:26:52.740000,2004-03-18T10:26:52.740000Z,35.7200,-121.0700,4.7800,5.0000,115.0000,55.0000,79.0000,314.0000,37.0000,105.0000,2,,3.6800,3.7400,3.6300,3456999999999999737856.0000,21,3.3504,-2.1665,-1.1838,1.2266,-0.0803,1.3641,3.3504,-2.1665,-1.1838,1.2266,-0.0803,1.3641,314.0000,37.0000,105.0000,0.7135,0.7135
21358975,2004-04-19,06:20:14.470000,2004-04-19T06:20:14.470000Z,40.3700,-120.6300,-1.9000,8.0000,308.0000,86.0000,166.0000,39.0000,76.0000,5.0000,2,,3.6500,,3.6600,3804999999999999737856.0000,21,0.2457,-3.7111,3.4654,-0.5453,0.7314,-0.8584,0.2457,-3.7111,3.4654,-0.5453,0.7314,-0.8584,39.0000,76.0000,5.0000,0.9027,0.9027
21361036,2004-04-29,19:49:58.830000,2004-04-29T19:49:58.830000Z,37.7300,-121.8200,18.7000,18.0000,132.0000,58.0000,113.0000,272.0000,39.0000,57.0000,2,,3.7400,3.6300,3.7500,5192999999999999737856.0000,21,4.1891,-4.1331,-0.0560,0.9296,-2.1632,2.0327,4.1891,-4.1331,-0.0560,0.9296,-2.1632,2.0327,272.0000,39.0000,57.0000,0.6366,0.7787
30227590,2004-05-02,13:22:00.300000,2004-05-02T13:22:00.300000Z,35.5000,-120.8100,4.8200,8.0000,263.0000,58.0000,43.0000,147.0000,55.0000,140.0000,2,,3.7100,3.7300,3.5000,2894829999999999803392.0000,21,1.7832,-2.2209,0.4377,-0.6702,-1.0922,1.6164,1.7832,-2.2209,0.4377,-0.6702,-1.0922,1.6164,147.0000,55.0000,140.0000,0.9059,0.9059
30227538,2004-05-04,17:25:31.700000,2004-05-04T17:25:31.700000Z,36.7000,-121.2900,5.3600,5.0000,292.0000,55.0000,81.0000,127.0000,36.0000,102.0000,2,,3.6600,,3.7200,4663000000000000262144.0000,21,3.6164,-3.6131,-0.0033,-1.4295,0.4502,2.8650,3.6164,-3.6131,-0.0033,-1.4295,0.4502,2.8650,127.0000,36.0000,102.0000,0.7479,0.7479
21368407,2004-06-03,08:54:46.230000,2004-06-03T08:54:46.230000Z,39.3300,-120.0100,2.9900,8.0000,356.0000,56.0000,-63.0000,133.0000,42.0000,-125.0000,2,,4.2200,4.5300,4.2000,22118300000000000655360.0000,22,-1.6842,-0.1439,1.8281,-0.2768,-0.7175,-1.1644,-1.6842,-0.1439,1.8281,-0.2768,-0.7175,-1.1644,356.0000,56.0000,297.0000,0.8423,0.8423
21368984,2004-06-05,02:46:51.110000,2004-06-05T02:46:51.110000Z,35.5400,-121.3100,1.1400,5.0000,54.0000,84.0000,-19.0000,146.0000,71.0000,-174.0000,2,,3.7200,3.5800,3.5300,2440000000000000000000.0000,21,-0.5578,-1.8800,2.4378,-0.5877,-0.4234,0.8454,-0.5578,-1.8800,2.4378,-0.5877,-0.4234,0.8454,146.0000,71.0000,-174.0000,0.9322,0.9322
21369286,2004-06-06,08:40:52.380000,2004-06-06T08:40:52.380000Z,35.5400,-121.3000,1.7500,5.0000,61.0000,88.0000,-22.0000,152.0000,68.0000,-178.0000,2,,3.8300,,3.7200,4771000000000000262144.0000,21,0.9262,-4.2481,3.3219,-2.0400,-0.1422,2.2321,0.9262,-4.2481,3.3219,-2.0400,-0.1422,2.2321,152.0000,68.0000,-178.0000,0.9665,0.9665
