event_id,date,time_utc,datetime_utc,lat,lon,depth,moment_tensor_depth,strike1,dip1,rake1,strike2,dip2,rake2,n_fault_planes,ma,md,ml,mw,scalar_moment,mt_exponent,mt_mrr,mt_mtt,mt_mpp,mt_mrt,mt_mrp,mt_mtp,mt_1,mt_2,mt_3,mt_4,mt_5,mt_6
40218402,2008-05-30,04:48:36.230000,2008-05-30T04:48:36.230000Z,38.78,-122.76,1.02,1.5,342.0,83.0,-149.0,248.0,59.0,-8.0,2,,4.02,3.85,4.14,2.041e+22,22,-0.21313,-0.98883,1.202,0.54715,-0.89943,1.3517,-0.21313,-0.98883,1.202,0.54715,-0.89943,1.3517
51203773,2008-06-04,02:29:04.150000,2008-06-04T02:29:04.150000Z,38.24,-122.18,10.06,8.0,154.0,84.0,171.0,245.0,81.0,6.0,2,,4.15,3.73,3.96,1.069e+22,22,0.07969,-0.86004,0.78035,-0.01705,-0.19283,0.65501,0.07969,-0.86004,0.78035,-0.01705,-0.19283,0.65501
51203888,2008-06-06,09:02:53.890000,2008-06-06T09:02:53.890000Z,37.82,-122.07,7.61,8.0,339.0,84.0,-162.0,247.0,73.0,-6.0,2,,3.57,3.43,3.5,2.00139e+21,21,-0.2027,-1.2327,1.4354,0.3664,-0.478,1.3557,-0.2027,-1.2327,1.4354,0.3664,-0.478,1.3557
51204011,2008-06-08,17:53:40.890000,2008-06-08T17:53:40.890000Z,39.55,-119.92,-0.53,5.0,195.0,56.0,-54.0,322.0,48.0,-131.0,2,,3.65,3.81,3.7,3.66051e+21,21,-2.5117,-1.7426,4.2543,0.4013,0.571,-1.1304,-2.5117,-1.7426,4.2543,0.4013,0.571,-1.1304
51204012,2008-06-08,17:55:19.610000,2008-06-08T17:55:19.610000Z,39.55,-119.92,0.12,5.0,355.0,46.0,-85.0,168.0,44.0,-96.0,2,,3.88,4.13,4.0,1.06556e+22,22,-1.0368,-0.02702,1.0638,-0.06028,-0.04609,-0.16632,-1.0368,-0.02702,1.0638,-0.06028,-0.04609,-0.16632
40219336,2008-06-17,07:38:32.340000,2008-06-17T07:38:32.340000Z,40.43,-121.98,11.8,14.0,302.0,77.0,152.0,39.0,63.0,14.0,2,,3.48,3.4,3.7,4.03904e+21,21,0.461,-3.4575,2.9965,-0.9433,1.9466,-1.1426,0.461,-3.4575,2.9965,-0.9433,1.9466,-1.1426
40219463,2008-06-19,23:57:51.680000,2008-06-19T23:57:51.680000Z,36.68,-121.31,5.81,8.0,40.0,88.0,-24.0,131.0,66.0,-178.0,2,,3.73,3.77,3.8,5.45021e+21,21,-0.0584,-4.8592,4.9177,-1.5836,-1.6155,-0.8325,-0.0584,-4.8592,4.9177,-1.5836,-1.6155,-0.8325
40219867,2008-06-28,14:44:10.510000,2008-06-28T14:44:10.510000Z,37.58,-118.82,9.6,11.0,351.0,83.0,-32.0,86.0,58.0,-172.0,2,,3.98,4.25,3.9,9.88682e+21,21,0.7237,2.0836,-2.8072,-2.4976,-5.9729,-7.6611,0.7237,2.0836,-2.8072,-2.4976,-5.9729,-7.6611
40220309,2008-07-06,20:25:54.490000,2008-07-06T20:25:54.490000Z,35.64,-120.76,5.88,8.0,252.0,90.0,-6.0,342.0,84.0,-180.0,2,,3.72,3.64,3.7,3.9997e+21,21,0.1367,-2.4233,2.2865,0.427,0.1016,3.2032,0.1367,-2.4233,2.2865,0.427,0.1016,3.2032
40220501,2008-07-10,23:35:34.660000,2008-07-10T23:35:34.660000Z,37.49,-118.84,2.41,5.0,158.0,56.0,-63.0,296.0,42.0,-124.0,2,,3.53,3.29,3.2,6.88788e+20,20,-5.915,2.852,3.063,1.095,3.113,-3.297,-5.915,2.852,3.063,1.095,3.113,-3.297
40221369,2008-07-30,13:39:33.980000,2008-07-30T13:39:33.980000Z,40.43,-125.33,14.63,18.0,96.0,82.0,169.0,187.0,79.0,8.0,2,,3.53,3.5,4.2,2.87686e+22,22,0.13011,-0.68867,0.55856,0.49252,-0.42784,-2.7293,0.13011,-0.68867,0.55856,0.49252,-0.42784,-2.7293
40221663,2008-08-07,18:11:38.850000,2008-08-07T18:11:38.850000Z,41.43,-121.72,1.32,5.0,316.0,61.0,-100.0,157.0,30.0,-72.0,2,,3.41,3.39,3.4,1.59567e+21,21,-1.1839,0.2638,0.9201,0.6277,-0.5649,-0.8608,-1.1839,0.2638,0.9201,0.6277,-0.5649,-0.8608
51207076,2008-08-17,05:56:59.370000,2008-08-17T05:56:59.370000Z,41.19,-124.22,15.66,18.0,159.0,79.0,84.0,6.0,12.0,116.0,2,,4.81,4.37,4.6,9.99496e+22,22,3.2348,1.0735,-4.3083,3.2973,-8.5868,1.0715,3.2348,1.0735,-4.3083,3.2973,-8.5868,1.0715
51207740,2008-09-06,04:00:15.320000,2008-09-06T04:00:15.320000Z,37.86,-122.0,15.22,14.0,247.0,90.0,4.0,157.0,86.0,180.0,2,,4.36,4.26,4.1,1.51145e+22,22,0.01111,-1.0785,1.0674,-0.08796,-0.04702,1.0599,0.01111,-1.0785,1.0674,-0.08796,-0.04702,1.0599
51207967,2008-09-12,13:04:04.450000,2008-09-12T13:04:04.450000Z,39.39,-123.28,10.3,5.0,232.0,88.0,-44.0,324.0,46.0,-178.0,2,,3.55,3.35,3.6,3.64897e+21,21,0.0101,-2.5713,2.5612,2.3295,1.1513,0.495,0.0101,-2.5713,2.5612,2.3295,1.1513,0.495
51208029,2008-09-13,20:27:52.090000,2008-09-13T20:27:52.090000Z,38.79,-122.76,1.83,5.0,120.0,81.0,-144.0,23.0,55.0,-12.0,2,,3.41,3.39,3.6,2.9117e+21,21,-0.6161,-1.5556,2.1717,-1.5257,0.5323,-1.4569,-0.6161,-1.5556,2.1717,-1.5257,0.5323,-1.4569
51208107,2008-09-15,01:34:46.330000,2008-09-15T01:34:46.330000Z,38.79,-122.77,2.03,5.0,340.0,74.0,-150.0,241.0,61.0,-19.0,2,,3.3,3.21,3.5,2.43269e+21,21,-1.1311,-1.1679,2.2989,0.2881,-0.6989,1.4052,-1.1311,-1.1679,2.2989,0.2881,-0.6989,1.4052
71011617,2008-10-26,09:27:22.340000,2008-10-26T09:27:22.340000Z,40.34,-124.63,20.83,18.0,101.0,82.0,171.0,192.0,81.0,8.0,2,,4.9,4.86,4.9,3.34345e+23,23,-0.003296,-1.2655,1.2688,0.44524,-0.56407,-3.0123,-0.003296,-1.2655,1.2688,0.44524,-0.56407,-3.0123
51210163,2008-10-26,16:07:48.210000,2008-10-26T16:07:48.210000Z,41.17,-124.22,15.66,18.0,168.0,76.0,-16.0,262.0,75.0,-166.0,2,,3.5,3.5,3.9,8.71733e+21,21,-1.276,3.5347,-2.2586,1.4666,2.4089,-7.6457,-1.276,3.5347,-2.2586,1.4666,2.4089,-7.6457
51210672,2008-11-05,16:05:48.860000,2008-11-05T16:05:48.860000Z,36.08,-120.16,16.92,18.0,325.0,48.0,110.0,117.0,45.0,69.0,2,,3.41,3.43,3.4,1.52349e+21,21,1.4265,-0.8303,-0.5963,0.1866,0.328,0.7991,1.4265,-0.8303,-0.5963,0.1866,0.328,0.7991
51210970,2008-11-10,19:56:25.370000,2008-11-10T19:56:25.370000Z,37.43,-121.78,9.86,14.0,229.0,89.0,-7.0,319.0,83.0,-179.0,2,,3.19,3.34,3.2,8.85899e+20,20,1.025,-9.215,8.19,1.086,0.453,1.21,1.025,-9.215,8.19,1.086,0.453,1.21
51211062,2008-11-12,11:10:58.850000,2008-11-12T11:10:58.850000Z,38.86,-122.84,1.48,5.0,48.0,54.0,-70.0,197.0,40.0,-115.0,2,,3.14,3.21,3.5,2.06602e+21,21,-1.705,0.3335,1.3715,-0.6249,-0.1978,1.218,-1.705,0.3335,1.3715,-0.6249,-0.1978,1.218
51211113,2008-11-13,05:03:54.140000,2008-11-13T05:03:54.140000Z,40.44,-125.28,19.26,24.0,97.0,87.0,169.0,187.0,79.0,3.0,2,,3.72,3.49,4.0,1.2629e+22,22,-0.04556,-0.27441,0.31996,0.23963,-0.12136,-1.199,-0.04556,-0.27441,0.31996,0.23963,-0.12136,-1.199
51211143,2008-11-13,18:24:10.010000,2008-11-13T18:24:10.010000Z,36.8,-121.53,7.43,21.0,167.0,87.0,-173.0,77.0,83.0,-3.0,2,,3.25,3.42,3.4,1.69109e+21,21,0.3871,-0.908,0.5209,-0.1915,0.1849,1.5148,0.3871,-0.908,0.5209,-0.1915,0.1849,1.5148
51211307,2008-11-16,05:43:15.590000,2008-11-16T05:43:15.590000Z,40.31,-124.6,18.89,18.0,97.0,80.0,167.0,189.0,77.0,10.0,2,,4.58,4.57,4.6,9.97045e+22,22,0.57075,-2.8629,2.2921,1.9339,-1.9222,-9.225601,0.57075,-2.8629,2.2921,1.9339,-1.9222,-9.225601
51211390,2008-11-17,14:27:28.880000,2008-11-17T14:27:28.880000Z,36.01,-120.88,11.46,11.0,93.0,90.0,5.0,3.0,85.0,180.0,2,,3.45,3.79,3.34,1.263e+21,21,-0.0309,0.1392,-0.1083,0.1001,0.0085,1.2525,-0.0309,0.1392,-0.1083,0.1001,0.0085,1.2525
51213534,2008-12-21,17:35:36.640000,2008-12-21T17:35:36.640000Z,36.67,-121.3,6.76,5.0,224.0,81.0,10.0,133.0,80.0,171.0,2,,4.25,4.36,4.0,1.32957e+22,22,0.02812,-1.3043,1.2762,0.00417,-0.31699,-0.06062,0.02812,-1.3043,1.2762,0.00417,-0.31699,-0.06062
51213552,2008-12-21,20:09:33.160000,2008-12-21T20:09:33.160000Z,36.68,-121.3,6.18,8.0,225.0,82.0,17.0,133.0,73.0,172.0,2,,3.69,3.91,3.6,2.86352e+21,21,0.3271,-2.8876,2.5605,-0.3124,-0.7729,-0.123,0.3271,-2.8876,2.5605,-0.3124,-0.7729,-0.123
51213957,2008-12-26,12:19:40.020000,2008-12-26T12:19:40.020000Z,39.96,-120.87,-1.67,5.0,215.0,77.0,-23.0,310.0,68.0,-166.0,2,,4.8,4.98,4.5,6.11361e+22,22,-1.5625,-4.6644,6.226901,1.7957,1.1209,-1.3606,-1.5625,-4.6644,6.226901,1.7957,1.1209,-1.3606
51214595,2009-01-04,17:27:10.480000,2009-01-04T17:27:10.480000Z,38.78,-122.77,3.82,5.0,262.0,89.0,16.0,172.0,74.0,179.0,2,,3.98,4.14,4.27,3.204e+22,22,-0.31154,-0.66162,0.97317,-0.87393,-0.34698,2.9596,-0.31154,-0.66162,0.97317,-0.87393,-0.34698,2.9596
51214975,2009-01-10,09:18:11.160000,2009-01-10T09:18:11.160000Z,39.03,-123.34,6.23,11.0,271.0,88.0,25.0,180.0,65.0,178.0,2,,3.39,3.79,3.8,5.16573e+21,21,0.4712,-0.1892,-0.282,-2.187,0.1239,4.6751,0.4712,-0.1892,-0.282,-2.187,0.1239,4.6751
71011822,2009-01-15,14:44:07.740000,2009-01-15T14:44:07.740000Z,36.68,-121.32,4.78,8.0,226.0,83.0,11.0,135.0,79.0,173.0,2,,3.95,3.84,3.7,4.35654e+21,21,-0.2127,-4.1147,4.3273,-0.2045,-1.1159,0.0447,-0.2127,-4.1147,4.3273,-0.2045,-1.1159,0.0447
51215555,2009-01-20,06:06:00.470000,2009-01-20T06:06:00.470000Z,36.7,-121.33,6.04,8.0,41.0,82.0,-19.0,134.0,71.0,-171.0,2,,3.81,4.0,3.9,7.87387e+21,21,-0.885,-6.9056,7.7906,-2.3895,-1.2074,-0.5194,-0.885,-6.9056,7.7906,-2.3895,-1.2074,-0.5194
51215567,2009-01-20,08:14:42.500000,2009-01-20T08:14:42.500000Z,36.7,-121.33,4.67,8.0,43.0,88.0,-21.0,133.0,69.0,-178.0,2,,3.61,3.83,3.8,5.89766e+21,21,-0.3004,-5.3268,5.6272,-1.5212,-1.5174,-0.3576,-0.3004,-5.3268,5.6272,-1.5212,-1.5174,-0.3576
51215571,2009-01-20,08:57:23.480000,2009-01-20T08:57:23.480000Z,36.7,-121.33,4.19,8.0,252.0,69.0,29.0,151.0,63.0,156.0,2,,3.51,3.55,3.49,2.113e+21,21,0.7613,-1.6857,0.9244,-0.5171,-0.759,1.2248,0.7613,-1.6857,0.9244,-0.5171,-0.759,1.2248
51215576,2009-01-20,09:12:26.870000,2009-01-20T09:12:26.870000Z,36.69,-121.32,5.02,8.0,38.0,88.0,-10.0,129.0,80.0,-178.0,2,,3.79,4.0,3.8,5.39542e+21,21,-0.0731,-5.131999,5.2051,-0.7532,-0.5899,-1.2154,-0.0731,-5.131999,5.2051,-0.7532,-0.5899,-1.2154
51215680,2009-01-21,20:49:42.510000,2009-01-21T20:49:42.510000Z,36.7,-121.33,6.31,8.0,42.0,81.0,-12.0,134.0,78.0,-171.0,2,,3.5,3.69,3.5,2.19648e+21,21,0.0128,-2.1157,2.1029,-0.6086,-0.1067,-0.1253,0.0128,-2.1157,2.1029,-0.6086,-0.1067,-0.1253
40231391,2009-02-06,00:20:28.960000,2009-02-06T00:20:28.960000Z,36.69,-121.32,4.54,8.0,242.0,85.0,19.0,150.0,71.0,175.0,2,,3.75,3.91,3.7,4.98125e+21,21,0.3838,-4.1906,3.8068,-1.2254,-1.0661,2.4668,0.3838,-4.1906,3.8068,-1.2254,-1.0661,2.4668
40231987,2009-02-20,10:29:27.610000,2009-02-20T10:29:27.610000Z,38.81,-122.81,1.43,5.0,334.0,82.0,-138.0,237.0,48.0,-11.0,2,,3.42,3.37,3.7,4.02902e+21,21,-1.3268,-2.4333,3.7601,0.2043,-2.549,1.1545,-1.3268,-2.4333,3.7601,0.2043,-2.549,1.1545
40232076,2009-02-21,15:27:06.910000,2009-02-21T15:27:06.910000Z,36.43,-120.95,7.58,11.0,63.0,83.0,16.0,331.0,74.0,173.0,2,,3.17,3.13,3.2,7.98689e+20,20,0.957,-6.898,5.942,1.51,1.612,4.146,0.957,-6.898,5.942,1.51,1.612,4.146
40232728,2009-03-05,23:06:25.900000,2009-03-05T23:06:25.900000Z,38.83,-122.78,0.47,5.0,48.0,50.0,-76.0,208.0,42.0,-106.0,2,,3.24,3.22,3.34,1.287e+21,21,-1.0232,0.2865,0.7367,-0.1889,-0.0683,0.9707,-1.0232,0.2865,0.7367,-0.1889,-0.0683,0.9707
40232887,2009-03-08,14:47:19.540000,2009-03-08T14:47:19.540000Z,37.47,-121.8,9.42,8.0,277.0,60.0,45.0,161.0,52.0,141.0,2,,3.43,3.53,3.5,2.01617e+21,21,1.2674,-1.0004,-0.267,-0.6072,-0.3323,1.553,1.2674,-1.0004,-0.267,-0.6072,-0.3323,1.553
40232913,2009-03-09,03:07:52.690000,2009-03-09T03:07:52.690000Z,36.4,-120.93,6.84,8.0,57.0,85.0,19.0,326.0,72.0,175.0,2,,3.41,3.43,3.5,1.84879e+21,21,0.0163,-1.6114,1.5951,0.397,0.4741,0.6867,0.0163,-1.6114,1.5951,0.397,0.4741,0.6867
51218152,2009-03-12,13:59:43.140000,2009-03-12T13:59:43.140000Z,36.12,-120.18,8.9,8.0,127.0,54.0,83.0,318.0,37.0,99.0,2,,3.45,3.28,3.4,1.55347e+21,21,1.469,-0.8043,-0.6647,0.4318,-0.1822,0.7552,1.469,-0.8043,-0.6647,0.4318,-0.1822,0.7552
51218275,2009-03-15,05:23:31.280000,2009-03-15T05:23:31.280000Z,36.34,-120.35,4.15,5.0,332.0,69.0,143.0,78.0,56.0,26.0,2,,3.57,3.6,3.5,2.25573e+21,21,0.975,-1.6098,0.6348,0.0503,1.1029,1.3832,0.975,-1.6098,0.6348,0.0503,1.1029,1.3832
40233362,2009-03-18,11:04:39.120000,2009-03-18T11:04:39.120000Z,40.54,-124.43,13.54,11.0,325.0,77.0,-146.0,226.0,57.0,-16.0,2,,3.49,3.6,3.8,6.70001e+21,21,-1.7283,-4.5317,6.26,2.9218,-1.9899,1.0213,-1.7283,-4.5317,6.26,2.9218,-1.9899,1.0213
40233636,2009-03-23,01:34:24.110000,2009-03-23T01:34:24.110000Z,40.44,-125.32,10.07,11.0,96.0,89.0,169.0,187.0,79.0,1.0,2,,3.64,3.77,4.1,1.88711e+22,22,0.04846,-0.43547,0.38701,0.36747,-0.07808,-1.8027,0.04846,-0.43547,0.38701,0.36747,-0.07808,-1.8027
40233662,2009-03-23,12:29:21.230000,2009-03-23T12:29:21.230000Z,39.57,-123.45,6.11,8.0,311.0,87.0,-167.0,220.0,77.0,-3.0,2,,3.22,3.2,3.6,2.82171e+21,21,-0.1274,-2.6554,2.7827,0.5535,-0.3036,-0.401,-0.1274,-2.6554,2.7827,0.5535,-0.3036,-0.401
40233857,2009-03-27,08:32:35.450000,2009-03-27T08:32:35.450000Z,40.76,-124.39,18.03,18.0,250.0,86.0,14.0,159.0,76.0,176.0,2,,3.5,3.28,3.7,4.76418e+21,21,0.0581,-3.0938,3.0357,-0.9742,-0.7644,3.4323,0.0581,-3.0938,3.0357,-0.9742,-0.7644,3.4323
40234037,2009-03-30,17:40:29.260000,2009-03-30T17:40:29.260000Z,37.28,-121.62,7.14,8.0,169.0,89.0,166.0,259.0,76.0,1.0,2,,4.56,4.67,4.3,3.81074e+22,22,-0.0737,-1.3393,1.413,0.0857,-0.91911,3.4323,-0.0737,-1.3393,1.413,0.0857,-0.91911,3.4323
40234234,2009-04-03,18:02:22.730000,2009-04-03T18:02:22.730000Z,40.51,-124.75,15.3,14.0,117.0,85.0,160.0,209.0,70.0,5.0,2,,3.46,3.66,3.8,7.27175e+21,21,0.3514,-5.7975,5.4461,1.8811,-1.6881,-3.8472,0.3514,-5.7975,5.4461,1.8811,-1.6881,-3.8472
51220062,2009-04-17,15:09:39.620000,2009-04-17T15:09:39.620000Z,38.82,-122.8,1.8,5.0,50.0,64.0,-48.0,166.0,48.0,-144.0,2,,3.42,3.51,3.7,3.8648e+21,21,-2.279,-0.9512,3.2302,-2.0607,-0.2383,1.5386,-2.279,-0.9512,3.2302,-2.0607,-0.2383,1.5386
51220793,2009-04-30,22:50:54.670000,2009-04-30T22:50:54.670000Z,37.25,-121.64,6.05,8.0,56.0,89.0,3.0,326.0,87.0,179.0,2,,3.64,3.77,3.51,2.313e+21,21,-0.2096,-2.0379,2.2475,0.0734,0.1033,0.8617,-0.2096,-2.0379,2.2475,0.0734,0.1033,0.8617
51220821,2009-05-01,15:39:24.360000,2009-05-01T15:39:24.360000Z,35.02,-119.31,21.04,21.0,123.0,78.0,-156.0,28.0,66.0,-13.0,2,,3.71,3.58,3.5,2.234e+21,21,-0.1528,-1.6459,1.7987,-1.0996,-0.0036,-0.9345,-0.1528,-1.6459,1.7987,-1.0996,-0.0036,-0.9345
51220943,2009-05-03,17:54:05.210000,2009-05-03T17:54:05.210000Z,40.75,-124.16,20.26,30.0,151.0,83.0,-172.0,60.0,83.0,-7.0,2,,3.84,4.28,4.17,2.208e+22,22,-0.49862,-1.6391,2.1377,-0.2545,0.08585,1.0958,-0.49862,-1.6391,2.1377,-0.2545,0.08585,1.0958
51221777,2009-05-18,11:40:33.880000,2009-05-18T11:40:33.880000Z,38.82,-122.82,1.48,5.0,177.0,83.0,169.0,268.0,79.0,7.0,2,,3.07,3.11,3.37,1.408e+21,21,0.0474,-0.1568,0.1094,-0.1456,-0.264,1.3685,0.0474,-0.1568,0.1094,-0.1456,-0.264,1.3685
51222059,2009-05-23,22:58:32.400000,2009-05-23T22:58:32.400000Z,36.4,-117.83,-1.38,8.0,148.0,89.0,176.0,238.0,86.0,1.0,2,,4.6,4.66,4.58,9.352e+22,22,-0.14967,-8.252299,8.402,0.12549,-0.64604,4.2064,-0.14967,-8.252299,8.402,0.12549,-0.64604,4.2064
40237498,2009-06-02,17:04:40.060000,2009-06-02T17:04:40.060000Z,40.45,-125.82,7.62,5.0,200.0,62.0,34.0,92.0,60.0,147.0,2,,3.25,3.6,3.48,2.032e+21,21,1.0599,-1.1702,0.1103,0.3602,-0.6403,-1.5625,1.0599,-1.1702,0.1103,0.3602,-0.6403,-1.5625
40237802,2009-06-08,07:54:03.590000,2009-06-08T07:54:03.590000Z,40.38,-124.41,17.15,18.0,119.0,78.0,139.0,219.0,50.0,16.0,2,,3.73,4.11,3.91,9.05e+21,21,2.7732,-7.898799,5.1256,4.2105,-3.2791,-2.3987,2.7732,-7.898799,5.1256,4.2105,-3.2791,-2.3987
40237825,2009-06-08,22:15:04.510000,2009-06-08T22:15:04.510000Z,37.82,-121.96,8.66,8.0,334.0,83.0,-172.0,243.0,82.0,-7.0,2,,3.53,3.44,3.51,2.277e+21,21,-0.1082,-1.7489,1.8571,0.3907,-0.165,1.3214,-0.1082,-1.7489,1.8571,0.3907,-0.165,1.3214
40237842,2009-06-09,02:19:17.600000,2009-06-09T02:19:17.600000Z,36.7,-121.34,4.53,8.0,148.0,81.0,-167.0,55.0,77.0,-9.0,2,,3.2,3.14,3.23,8.676e+20,20,-0.543,-7.401,7.945,-2.193,0.873,3.257,-0.543,-7.401,7.945,-2.193,0.873,3.257
40237919,2009-06-10,10:02:11.870000,2009-06-10T10:02:11.870000Z,36.57,-121.16,3.79,5.0,54.0,86.0,-6.0,144.0,84.0,-176.0,2,,3.2,3.06,3.08,5.138e+20,20,-0.074,-4.809,4.882,-0.642,-0.024,1.581,-0.074,-4.809,4.882,-0.642,-0.024,1.581
40238431,2009-06-20,12:32:48,2009-06-20T12:32:48Z,35.64,-120.95,5.92,5.0,267.0,86.0,28.0,175.0,62.0,175.0,2,,4.88,4.72,4.39,4.719e+22,22,0.82152,-1.1265,0.30502,-2.1642,0.05809,4.122,0.82152,-1.1265,0.30502,-2.1642,0.05809,4.122
71239821,2009-06-27,17:29:35.340000,2009-06-27T17:29:35.340000Z,40.19,-122.8,7.53,5.0,39.0,53.0,-77.0,198.0,39.0,-107.0,2,,3.73,3.64,3.82,6.635e+21,21,-5.9954,0.9841,5.0113,-1.6682,-0.8348,3.1186,-5.9954,0.9841,5.0113,-1.6682,-0.8348,3.1186
71241391,2009-06-30,17:27:27.720000,2009-06-30T17:27:27.720000Z,38.81,-122.79,3.3,8.0,183.0,82.0,-170.0,92.0,80.0,-9.0,2,,3.51,3.57,3.84,7.182e+21,21,-1.5823,1.3537,0.2286,-0.6306,1.0066,7.0189,-1.5823,1.3537,0.2286,-0.6306,1.0066,7.0189
71244696,2009-07-07,00:29:33.360000,2009-07-07T00:29:33.360000Z,38.83,-122.81,2.5,5.0,355.0,84.0,-150.0,262.0,60.0,-7.0,2,,3.25,3.26,3.76,8.002e+21,21,-1.2019,-1.0483,2.2502,0.6469,-3.7655,6.7761,-1.2019,-1.0483,2.2502,0.6469,-3.7655,6.7761
71244841,2009-07-07,05:03:30.260000,2009-07-07T05:03:30.260000Z,38.84,-122.8,2.14,5.0,351.0,87.0,-164.0,260.0,74.0,-4.0,2,,3.27,3.38,3.74,5.013e+21,21,-1.5877,-0.8227,2.4104,-0.1739,-1.318,4.5636,-1.5877,-0.8227,2.4104,-0.1739,-1.318,4.5636
71245036,2009-07-07,14:54:49.870000,2009-07-07T14:54:49.870000Z,40.84,-125.39,7.04,11.0,32.0,87.0,-6.0,122.0,84.0,-177.0,2,,3.07,3.27,3.55,2.661e+21,21,-0.1508,-2.288,2.4388,-0.2355,-0.172,-1.1856,-0.1508,-2.288,2.4388,-0.2355,-0.172,-1.1856
71246191,2009-07-09,19:24:33.920000,2009-07-09T19:24:33.920000Z,40.3,-124.57,18.61,18.0,185.0,89.0,-28.0,276.0,62.0,-179.0,2,,3.17,3.17,3.45,1.875e+21,21,-0.0134,-0.3,0.3133,0.1056,0.8614,-1.6338,-0.0134,-0.3,0.3133,0.1056,0.8614,-1.6338
71247176,2009-07-12,04:11:37.910000,2009-07-12T04:11:37.910000Z,40.38,-125.48,9.48,5.0,97.0,74.0,-150.0,358.0,61.0,-19.0,2,,3.46,3.29,3.63,3.432e+21,21,-0.9769,0.2623,0.7147,-1.4971,-0.6121,-2.8984,-0.9769,0.2623,0.7147,-1.4971,-0.6121,-2.8984
71261376,2009-08-07,10:49:34.720000,2009-08-07T10:49:34.720000Z,40.31,-124.64,16.26,21.0,286.0,88.0,-176.0,196.0,86.0,-2.0,2,,4.51,4.42,4.92,2.942e+23,23,0.056217,-1.6143,1.558,0.24709,0.028449,-2.465,0.056217,-1.6143,1.558,0.24709,0.028449,-2.465
71273371,2009-08-30,07:05:57.510000,2009-08-30T07:05:57.510000Z,36.39,-117.84,-1.21,8.0,155.0,85.0,-163.0,64.0,73.0,-5.0,2,,4.02,4.25,4.06,1.508e+22,22,-0.00253,-1.1187,1.1212,-0.32126,0.33012,0.90175,-0.00253,-1.1187,1.1212,-0.32126,0.33012,0.90175
71273541,2009-08-30,19:21:22.170000,2009-08-30T19:21:22.170000Z,37.95,-118.62,5.74,5.0,256.0,84.0,-6.0,347.0,84.0,-174.0,2,,3.83,3.96,3.74,5.04e+21,21,-0.2912,-2.0915,2.3827,0.5586,-0.3357,4.4651,-0.2912,-2.0915,2.3827,0.5586,-0.3357,4.4651
71271840,2009-09-06,03:20:55.580000,2009-09-06T03:20:55.580000Z,35.56,-120.8,4.99,5.0,89.0,75.0,94.0,255.0,16.0,76.0,2,,4.06,4.05,3.81,6.512e+21,21,2.9068,-3.7555,0.8487,5.5736,0.0264,-0.5154,2.9068,-3.7555,0.8487,5.5736,0.0264,-0.5154
71271995,2009-09-06,09:47:15.190000,2009-09-06T09:47:15.190000Z,36.85,-121.41,9.35,8.0,260.0,89.0,8.0,170.0,82.0,179.0,2,,4.05,4.17,3.87,8.009e+21,21,-0.0841,-2.7264,2.8105,-1.0623,-0.3786,7.4312,-0.0841,-2.7264,2.8105,-1.0623,-0.3786,7.4312
71278336,2009-09-09,18:45:52.080000,2009-09-09T18:45:52.080000Z,36.9,-121.63,4.85,8.0,239.0,69.0,28.0,138.0,64.0,157.0,2,,3.4,3.65,3.56,2.368e+21,21,0.658,-2.1996,1.5416,-0.3208,-1.1735,0.5681,0.658,-2.1996,1.5416,-0.3208,-1.1735,0.5681
71280691,2009-09-13,22:53:16.520000,2009-09-13T22:53:16.520000Z,37.85,-121.77,13.8,14.0,336.0,81.0,-169.0,244.0,80.0,-9.0,2,,3.21,3.13,3.21,8.183e+20,20,0.595,-6.374,5.779,2.094,-0.9,5.056,0.595,-6.374,5.779,2.094,-0.9,5.056
71280741,2009-09-14,04:33:07.760000,2009-09-14T04:33:07.760000Z,39.03,-123.11,4.41,8.0,234.0,88.0,-11.0,325.0,79.0,-178.0,2,,3.02,3.04,3.34,1.289e+21,21,-0.0401,-1.1775,1.2175,0.2086,0.1167,0.4118,-0.0401,-1.1775,1.2175,0.2086,0.1167,0.4118
71282111,2009-09-17,00:52:54.920000,2009-09-17T00:52:54.920000Z,39.29,-123.5,6.49,8.0,159.0,86.0,176.0,249.0,86.0,4.0,2,,3.06,3.16,3.45,1.84e+21,21,0.1651,-1.3078,1.1427,-0.0598,-0.1586,1.3603,0.1651,-1.3078,1.1427,-0.0598,-0.1586,1.3603
71290111,2009-10-01,10:01:23.830000,2009-10-01T10:01:23.830000Z,36.39,-117.84,-1.44,5.0,241.0,90.0,4.0,151.0,86.0,180.0,2,,5.13,5.28,5.04,4.576e+23,23,0.0582,-3.9325,3.8743,-0.29263,-0.17229,2.3638,0.0582,-3.9325,3.8743,-0.29263,-0.17229,2.3638
71291956,2009-10-03,01:09:18.520000,2009-10-03T01:09:18.520000Z,36.39,-117.86,-1.33,5.0,51.0,89.0,33.0,321.0,57.0,179.0,2,,4.57,4.87,4.68,1.31e+23,23,-0.057069,-1.0435,1.1006,0.48976,0.51906,0.26151,-0.057069,-1.0435,1.1006,0.48976,0.51906,0.26151
